0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,id
0.2286663,0.79536706,0.5197617,0.48869634,0.91432625,0.8619679,0.80925953,0.6733928,0.9882843,0.7889005,0.16200796,0.7799399,0.78354543,0.13390748,0.35584313,0.29319042,AH21D054
0.21876527,0.77140987,0.5013551,0.47583994,0.8852107,0.83535844,0.78444886,0.6523195,0.9570467,0.76560026,0.15868829,0.7541334,0.7553687,0.1301999,0.3414758,0.28359303,AH17D053
0.22217602,0.7722956,0.50382614,0.4741478,0.8877965,0.83571047,0.78384465,0.6506243,0.95980614,0.7639137,0.15843727,0.754084,0.7590521,0.12927411,0.34415254,0.28617585,AH17B014
0.21734218,0.7667616,0.49795675,0.4712777,0.8799949,0.829175,0.7787195,0.6466328,0.9509826,0.75969124,0.15773876,0.74869794,0.75051546,0.12928307,0.33982077,0.2825294,AH17E086
0.22203687,0.7763675,0.5061747,0.47728378,0.89152116,0.8398159,0.7887275,0.655483,0.9634412,0.76950365,0.15879893,0.7583738,0.7620829,0.13108532,0.3455993,0.28576136,AH16L005
0.21898374,0.7653859,0.49835503,0.47265607,0.8787224,0.8289235,0.7793001,0.6460383,0.95057243,0.75717723,0.15868448,0.7478938,0.7516511,0.1284931,0.33829808,0.28279483,AH17C002
0.22296922,0.78239214,0.50976694,0.47960877,0.8992811,0.84638643,0.7942834,0.6607449,0.97046494,0.7754035,0.15927954,0.76413906,0.76657367,0.13234682,0.34808612,0.28800902,AH17B067
0.2188221,0.7672009,0.50029886,0.47362983,0.8816282,0.83052653,0.77973163,0.649786,0.95367926,0.7612538,0.15847243,0.75087094,0.7533262,0.12804405,0.33998477,0.28269517,AH17D115
0.21739037,0.76459944,0.49752286,0.4720741,0.87857443,0.82918525,0.7793913,0.6456527,0.9520576,0.7587792,0.15840057,0.7494877,0.7516336,0.13035843,0.34027636,0.28336924,ALF22B006
0.21539626,0.7599751,0.4939656,0.46853197,0.87246615,0.8229921,0.7721849,0.64306146,0.94491243,0.7534471,0.1575843,0.74306583,0.74510854,0.12741335,0.33604228,0.28106123,CPO184
0.22155792,0.771707,0.50345707,0.47372466,0.8873118,0.8345069,0.7827299,0.6509422,0.9585912,0.7636591,0.15822898,0.7533686,0.75802183,0.12934284,0.3431944,0.28540692,AH17B049
0.22701262,0.79529744,0.5184568,0.4876004,0.91306466,0.8609771,0.8091047,0.6725747,0.98693943,0.78952587,0.16103607,0.77848387,0.7810945,0.13515888,0.35508886,0.29267544,AH17E180
0.21842884,0.7695207,0.49990416,0.4735128,0.8830349,0.8328396,0.781885,0.6506072,0.95512754,0.76300275,0.15830927,0.7520765,0.75435096,0.13029157,0.34086657,0.28341168,AH17D109
0.21426187,0.75675356,0.49185243,0.46586213,0.8714539,0.81997806,0.76675785,0.6407971,0.9416624,0.7498133,0.15632518,0.7401185,0.74126005,0.12704977,0.33349076,0.28088006,AH20G063
0.22301577,0.78579766,0.51087934,0.48392197,0.9008337,0.8507622,0.79955214,0.6643468,0.9735981,0.77954686,0.16060543,0.76893175,0.76981235,0.13346583,0.34837326,0.28831226,AH17D105
0.21759304,0.7656119,0.4978762,0.4723418,0.87856877,0.82940817,0.77928966,0.6477077,0.95123124,0.75882727,0.15854432,0.74899185,0.75152016,0.12954721,0.33860198,0.28253776,AH21L010
0.22002393,0.77483255,0.50377476,0.47668105,0.8892785,0.83888966,0.7878259,0.6551877,0.961455,0.7687116,0.1591089,0.75789374,0.7595166,0.13138364,0.34356678,0.28490055,AH21J071
0.21435134,0.7563838,0.4914505,0.46627423,0.86989045,0.81949955,0.7676873,0.6404122,0.94092673,0.7495753,0.15677717,0.7398442,0.74151677,0.12694748,0.33336464,0.28043017,AH17A023
0.22316425,0.7804917,0.5092884,0.479787,0.89644665,0.84437174,0.79353195,0.6589098,0.9680647,0.77362025,0.1594497,0.76193655,0.7660862,0.1319384,0.34761658,0.28692204,AH17D099
0.21793686,0.76915675,0.49951738,0.47366136,0.8827311,0.83263594,0.78153026,0.6505421,0.9546358,0.76287603,0.15852433,0.7520566,0.7534326,0.12983729,0.33984944,0.28335467,AH17J024
0.22935641,0.79858655,0.5216673,0.48939702,0.91708916,0.8638891,0.81234276,0.6744364,0.98980176,0.79193467,0.1609992,0.78072226,0.7850228,0.13513282,0.3576328,0.29318848,AH16L012
0.2282033,0.79625475,0.520294,0.48887217,0.9154047,0.8625683,0.8104051,0.67363846,0.9880059,0.79029477,0.16137502,0.77948534,0.7833598,0.13468614,0.3555892,0.2926255,AH17E031
0.22134423,0.77115226,0.50357926,0.47399724,0.8877133,0.83553433,0.7832225,0.6509741,0.95990133,0.7643714,0.15842488,0.75495607,0.75847983,0.12975608,0.34419358,0.2858188,AH17A044
0.21734096,0.76799506,0.49829844,0.4729145,0.88084394,0.83064973,0.7803513,0.6487842,0.95171326,0.76160955,0.15791114,0.75005096,0.75126344,0.13006428,0.3395137,0.28184652,AH18K056
0.2216225,0.7828276,0.5086577,0.4823783,0.8974631,0.8479561,0.79651904,0.6624252,0.97036844,0.77720666,0.16018984,0.76604813,0.7667489,0.13327728,0.34675506,0.2871774,AH17B048
0.22843759,0.79378307,0.51879466,0.48406583,0.91564584,0.8596814,0.80369335,0.67068636,0.98668456,0.78551835,0.15969248,0.77741843,0.77967334,0.13296619,0.35480657,0.29446843,AH19I020
0.22026627,0.7763989,0.50442606,0.4770053,0.89050597,0.83958197,0.7889473,0.6557728,0.9617288,0.7696229,0.15904121,0.7581542,0.7596491,0.13073887,0.34401137,0.28518435,AH17D119
0.21276283,0.74771684,0.48685545,0.46257338,0.86060834,0.8099791,0.75906014,0.63374335,0.9315403,0.7413786,0.15618706,0.7322138,0.734538,0.12419388,0.3294452,0.27711806,AH17H020
0.22864854,0.79829377,0.52099174,0.49062172,0.91672856,0.86376226,0.81224614,0.67515457,0.99041605,0.79263794,0.16182499,0.7819256,0.78486466,0.13564469,0.35668042,0.2928918,AH17B066
0.21897864,0.77307206,0.501915,0.47533396,0.8867141,0.8361106,0.7854191,0.65310705,0.95791435,0.7666832,0.15866306,0.75488466,0.7561425,0.13066326,0.3421053,0.2837117,CPO514
0.21640122,0.76362205,0.4958767,0.4713392,0.87697774,0.82682157,0.7759586,0.6458887,0.9480716,0.7577011,0.15781003,0.746624,0.74804705,0.12912479,0.3368882,0.28131995,CPO187
0.21438994,0.7553937,0.4911217,0.46570578,0.86879116,0.8179302,0.7667046,0.63886863,0.9393559,0.74844587,0.1567006,0.7385028,0.7406298,0.12603629,0.33310926,0.2799445,AH17E062
0.2203471,0.7786424,0.50569296,0.47978035,0.8929476,0.84303766,0.79200405,0.65808594,0.96482897,0.7729931,0.15935323,0.76109606,0.76195186,0.13245505,0.3447994,0.28550524,AH17D046
0.21599996,0.76154655,0.49534103,0.46944648,0.87482524,0.8248001,0.77496433,0.642842,0.94779056,0.7551738,0.1578045,0.74526393,0.7472004,0.12858188,0.3381719,0.28226256,AH17A031
0.21665214,0.7642578,0.49673933,0.47151268,0.8778974,0.82766116,0.7761176,0.64697796,0.9495714,0.75803393,0.15804067,0.7474443,0.74917203,0.12816997,0.3375255,0.2823955,CPO131
0.21425837,0.7522158,0.49008203,0.4637452,0.8656192,0.8145037,0.76325387,0.63626385,0.9368008,0.7454335,0.15641294,0.7354527,0.7389101,0.12575509,0.33267826,0.27907273,AH17C070
0.2204695,0.77104366,0.50356495,0.4712403,0.8899762,0.8346744,0.7799173,0.65086573,0.95944804,0.7623212,0.15744011,0.7532932,0.7561065,0.12847988,0.342509,0.2871123,AH17B073
0.22164313,0.77598655,0.50617164,0.4756787,0.8923587,0.8389389,0.78713477,0.65465564,0.9632772,0.7686424,0.15839978,0.7572949,0.76118535,0.13086379,0.3456152,0.28629208,AH17A073
0.21886416,0.77135766,0.50088626,0.47356153,0.88508,0.8343993,0.78443104,0.65020525,0.9573837,0.76398,0.15843277,0.75394785,0.756,0.13038331,0.3425841,0.2851661,AH17E173
0.22531198,0.7815299,0.5111831,0.4790905,0.89940405,0.8458026,0.7926857,0.65886474,0.97088426,0.7736947,0.15989551,0.76324713,0.76843905,0.1303403,0.34881878,0.28890273,AH17E003
0.23129046,0.79693186,0.5216917,0.48889405,0.9166794,0.86306494,0.8099176,0.67229044,0.9895153,0.7893955,0.16139337,0.78023297,0.78558666,0.13368322,0.35792306,0.29392427,AH17E042
0.22414215,0.78632265,0.5131935,0.48188117,0.9065117,0.851906,0.7957242,0.6658943,0.9769764,0.77856135,0.15972792,0.7692916,0.7700243,0.13025469,0.34910887,0.291421,AH17F002
0.21970056,0.7659885,0.4994571,0.47086778,0.8811471,0.82865274,0.7765505,0.6462485,0.9518869,0.7580247,0.15847033,0.74783826,0.75258744,0.12749486,0.33952412,0.2838967,AH16L022
0.22156265,0.7817366,0.5084321,0.4798506,0.8966153,0.8462871,0.7940323,0.6610777,0.96988785,0.7759141,0.16007867,0.765136,0.7658218,0.13261157,0.3466839,0.28742674,CPO154
0.21773076,0.7614501,0.49629143,0.4686478,0.87540114,0.82445884,0.77531415,0.64064765,0.9486099,0.75311786,0.15781516,0.7444353,0.7489984,0.12801036,0.33974856,0.2841887,CPO170
0.21546973,0.7576223,0.4932029,0.4681733,0.8714889,0.82126606,0.76950103,0.6423257,0.9434127,0.75144684,0.15774232,0.74202514,0.7440283,0.12586278,0.33415738,0.2807334,CPO180
0.22020927,0.7760699,0.5041868,0.47706518,0.8901639,0.8395179,0.7888019,0.6554193,0.9617826,0.7696178,0.1588981,0.7582085,0.759624,0.13121893,0.34411788,0.28512263,CPO430
0.21748202,0.7670364,0.49815476,0.47202766,0.88055986,0.82980204,0.77903354,0.648086,0.9514992,0.7604376,0.15787794,0.7491849,0.7508364,0.12933835,0.33928877,0.2825839,AH17A052
0.21383333,0.7560733,0.49079192,0.46680525,0.86866754,0.8187471,0.7679368,0.6395248,0.9398528,0.7498972,0.15679257,0.7394179,0.74076515,0.1279156,0.33392906,0.27899623,CPO147
0.21635957,0.76443493,0.496176,0.47176385,0.8770805,0.8275003,0.7769082,0.6463326,0.9484164,0.758592,0.15758581,0.7475035,0.7484402,0.12976347,0.33787194,0.28086013,AH21H065
0.21697934,0.7651911,0.49675956,0.4714257,0.87782896,0.82787615,0.77768683,0.6461073,0.9487771,0.7584769,0.15748136,0.7476181,0.74895644,0.12950645,0.33881786,0.28132933,AH19E006
0.22011177,0.7727059,0.5031546,0.47598144,0.88770723,0.8369099,0.78543746,0.653355,0.9602195,0.7662442,0.15896595,0.75569373,0.75804085,0.12965566,0.34263805,0.28562757,AH17C042
0.21857427,0.7695311,0.50003046,0.4738226,0.882972,0.8329412,0.7832121,0.64933366,0.955299,0.7629563,0.1581445,0.752553,0.75421447,0.13064954,0.3420726,0.2836811,AH19F064
0.22178024,0.77741796,0.5066868,0.47790328,0.8923508,0.84095484,0.7913726,0.6549593,0.9645931,0.7703067,0.15958606,0.75866836,0.76289415,0.13139701,0.34672496,0.2864168,AH17C018
0.21711811,0.7644597,0.4968719,0.47136423,0.8776587,0.8276654,0.7768958,0.6462281,0.94918615,0.75777406,0.15775745,0.7475971,0.749381,0.12866992,0.33855984,0.2821753,AH21J023
0.21845612,0.7690519,0.49990076,0.47422567,0.88278526,0.8328921,0.7818633,0.65049034,0.9547779,0.7627346,0.15834187,0.75210667,0.753658,0.12985894,0.3406541,0.28318322,CPO174
0.22046374,0.7695211,0.50221753,0.47359976,0.8851152,0.83365214,0.7839568,0.6479064,0.9589171,0.7615551,0.15884607,0.7526868,0.75761396,0.12937556,0.3440913,0.28714088,AH19B066
0.217564,0.76714504,0.49857703,0.4730266,0.8807953,0.83086807,0.78011173,0.648602,0.9526825,0.76116157,0.15828295,0.7504303,0.75215715,0.13018672,0.34009606,0.28241792,AH17J048
0.22799714,0.79928327,0.52114,0.49049276,0.9163041,0.8649062,0.8138231,0.6756467,0.990144,0.7939844,0.16182056,0.7818024,0.7842193,0.13634636,0.35714468,0.29232314,CPO510
0.22683094,0.79608065,0.5188654,0.48852417,0.91276807,0.8612335,0.8099789,0.6729843,0.98638266,0.7907289,0.16126686,0.7783303,0.7807255,0.13552448,0.3552339,0.29131103,AH17E037
0.22605924,0.79272425,0.51689136,0.4865842,0.90935975,0.8578564,0.80667245,0.6698385,0.9828307,0.78701884,0.16101807,0.774912,0.7776753,0.13458051,0.35406736,0.29080588,AH20H036
0.22551572,0.79199606,0.51602143,0.48633128,0.9084886,0.85703534,0.80565757,0.6694623,0.981695,0.7864318,0.16100825,0.774397,0.7766155,0.1349299,0.3531572,0.29001802,CPO133
0.22889668,0.8037888,0.5237946,0.49307573,0.9209868,0.8692089,0.81873965,0.67900854,0.9947168,0.79856193,0.16238417,0.7856415,0.787948,0.13717431,0.35981518,0.29311746,AH17C073
0.22644211,0.79697883,0.5189938,0.4891885,0.9131433,0.86230356,0.811296,0.67368835,0.98683554,0.7920505,0.16173495,0.77901745,0.7808662,0.13574617,0.35557586,0.29113203,AH20G067
0.22587124,0.79472154,0.5174309,0.48836997,0.91092044,0.8600985,0.8089595,0.67188424,0.9842857,0.7895144,0.1614779,0.77701163,0.7787388,0.13517907,0.3540573,0.29073927,AH17A003
0.22947146,0.80334395,0.52416086,0.49287316,0.9208118,0.8686046,0.8174637,0.6784222,0.99460065,0.7984583,0.1620041,0.78504956,0.7877053,0.13695386,0.36017904,0.29299915,AH17A064
0.22702995,0.7964108,0.51915133,0.4883443,0.9135848,0.86179775,0.81013286,0.6730066,0.9870011,0.7907522,0.16140333,0.7788649,0.7809538,0.13547662,0.35554495,0.29175833,AH17B017
0.22555515,0.79369646,0.51669794,0.48800027,0.9099064,0.85921526,0.80775076,0.6713854,0.9835099,0.788496,0.16134089,0.776565,0.7780754,0.13543218,0.35351938,0.29044053,AH17A057
0.22874726,0.79993504,0.5219896,0.49009892,0.91737974,0.8656039,0.8146169,0.6750436,0.99163675,0.794064,0.16174999,0.7824733,0.78536576,0.13640489,0.35894674,0.29320908,AH17A054
0.22902155,0.7974714,0.52118903,0.48851922,0.916153,0.8632371,0.8114672,0.6732885,0.98943806,0.7912093,0.16114607,0.78031886,0.784133,0.13540205,0.35740307,0.29330564,AH17B069
0.22760189,0.79611665,0.5191505,0.4886772,0.91344064,0.8616887,0.81023383,0.6728371,0.9868308,0.7901518,0.16117823,0.7789038,0.7819239,0.13545944,0.35532856,0.29218212,AH20J004
0.22674318,0.7931962,0.51753885,0.4868678,0.91076094,0.85942465,0.8073836,0.6700706,0.9848282,0.7873129,0.16104382,0.7767671,0.77918947,0.13492636,0.35461634,0.29210478,AH21A078
0.22738858,0.7971636,0.51993084,0.4891172,0.9137296,0.8625551,0.81246954,0.672447,0.98777574,0.79138386,0.16181964,0.7787931,0.78197163,0.13516708,0.3571498,0.292499,AH17E030
0.22927819,0.7998825,0.52261925,0.4902524,0.9180742,0.865372,0.81448376,0.67581946,0.9913842,0.7940679,0.16171147,0.7822196,0.78600574,0.13558704,0.35810575,0.2933603,AH19L014
0.22993676,0.80223674,0.5241341,0.49177307,0.9209723,0.8679164,0.81718165,0.6779726,0.99440086,0.7967345,0.16195002,0.78476447,0.78869057,0.13664977,0.35978657,0.29381683,AH21H001
0.22587137,0.792711,0.5166466,0.48684314,0.90909386,0.8576066,0.80646217,0.66997,0.98226935,0.7871635,0.16094117,0.7748786,0.7773021,0.13479939,0.35341468,0.29019368,AH17D048
0.22724858,0.7960322,0.5190439,0.48892462,0.9132362,0.86168826,0.8101992,0.67314416,0.98673177,0.7904569,0.16138932,0.77895594,0.7815448,0.13561197,0.35511956,0.29183513,AH17A027
0.22545826,0.7935511,0.51664025,0.48776847,0.9098518,0.85920465,0.8076591,0.6712949,0.9832914,0.78831726,0.16123876,0.77626294,0.777533,0.13520028,0.35314336,0.29040122,AH21I068
0.22865778,0.8020532,0.52271765,0.4920015,0.9189809,0.8672818,0.8168978,0.6775485,0.99266505,0.7966748,0.1621688,0.78371,0.78639555,0.13664499,0.35895064,0.29275128,AH21I017
0.22726195,0.7975903,0.51957136,0.48986802,0.9144616,0.86325634,0.8114687,0.67418593,0.987819,0.7921024,0.16137175,0.7800427,0.7820165,0.13611072,0.35599703,0.29143834,AH17A025
0.23080643,0.802107,0.5250005,0.4909707,0.9213275,0.8682229,0.81838787,0.6756568,0.99654394,0.79554725,0.16231543,0.78499967,0.79034585,0.13694069,0.36280543,0.2958509,AH17D098
0.22977017,0.8070611,0.52625996,0.4949135,0.9244751,0.8728215,0.8230443,0.68049765,0.99898934,0.8022457,0.16258314,0.78867114,0.7913694,0.13914843,0.36325717,0.29372078,AH17E041
0.22782311,0.8009485,0.52149695,0.49173605,0.9173649,0.86628336,0.8158125,0.6766613,0.99088633,0.7956497,0.16199239,0.7826091,0.78467447,0.13650881,0.3577629,0.292238,AH17C072
0.22583711,0.7911178,0.51634383,0.48615563,0.9086066,0.8575022,0.80538404,0.6688136,0.98267347,0.7855307,0.16137876,0.77485555,0.7775735,0.13469867,0.35339516,0.29138288,AH17B076
0.23031148,0.802355,0.5243245,0.49102405,0.92107445,0.8679604,0.81735605,0.67661947,0.99531287,0.7960429,0.16192707,0.78491694,0.78910506,0.13688788,0.3612635,0.29476497,AH17A071
0.23082428,0.80234265,0.5255237,0.49119815,0.9225948,0.86948293,0.81905717,0.6767812,0.9986664,0.7966026,0.1625774,0.7869268,0.79186594,0.13749862,0.36331117,0.29660898,AH17B064
0.23104762,0.8073914,0.5274965,0.49446937,0.9260599,0.8728647,0.8220557,0.6819583,1.0,0.80232,0.16233273,0.7891854,0.792772,0.13801189,0.3630004,0.29455915,AH17J025
0.23021817,0.8023029,0.5245972,0.49125704,0.9209065,0.867887,0.81722975,0.6769228,0.994721,0.79621446,0.16208114,0.7842065,0.7887872,0.13645026,0.36063507,0.29432315,AH17C026
0.22623137,0.79465866,0.5174536,0.48793137,0.9113482,0.8603733,0.80900615,0.6709014,0.98477435,0.7888361,0.16139072,0.77697676,0.7791011,0.13565277,0.35480165,0.2912132,AH17A002
0.22409572,0.78831273,0.51303315,0.4836006,0.90406877,0.8527598,0.80201375,0.6648759,0.97728455,0.7820224,0.16039962,0.7701451,0.7725397,0.13429333,0.35183305,0.28933287,AH17C068
0.2298692,0.80349547,0.5248147,0.49237794,0.9215457,0.8686057,0.8182785,0.67841923,0.99499977,0.7979642,0.16196975,0.7850096,0.7890098,0.13691588,0.36044183,0.29364732,CPO111
0.22841401,0.8004771,0.5215766,0.4907647,0.9175046,0.8658873,0.8151935,0.6751664,0.99122584,0.79465115,0.16170464,0.7824928,0.7850204,0.13683823,0.35873732,0.2927956,AH17E014
0.22677138,0.7948557,0.5183453,0.48820972,0.91208196,0.8612774,0.80988216,0.6714182,0.98604,0.7891241,0.16167505,0.77832687,0.7805926,0.13560703,0.3551783,0.29212362,AH17F005
0.23141214,0.8020144,0.5247701,0.491131,0.9212729,0.8673889,0.8162464,0.6764417,0.9944296,0.795047,0.16185616,0.78393686,0.78932136,0.13568337,0.36036912,0.29454738,AH17G069
0.22596744,0.7943275,0.51767445,0.48836377,0.9111365,0.86111534,0.8097285,0.67119646,0.9855089,0.7892202,0.16204894,0.77801,0.7795681,0.13555066,0.35499865,0.29161504,AH17B007
0.2314523,0.8056392,0.52621716,0.49332827,0.92437536,0.87058985,0.81983405,0.67992276,0.9969452,0.7991745,0.16192819,0.78674483,0.79149514,0.13757409,0.36176774,0.2943482,CPO186
0.22780722,0.799487,0.5211141,0.4906679,0.91636395,0.86452883,0.814081,0.6753554,0.9896891,0.79408884,0.16202337,0.78088903,0.7835571,0.13561994,0.35730526,0.2920137,AH17G030
0.21772684,0.7660984,0.49860317,0.47102478,0.8816113,0.8295487,0.7761042,0.648173,0.9522626,0.7584661,0.15764847,0.7491161,0.75016445,0.12730019,0.33816332,0.2843917,CPO412
0.22856614,0.8001981,0.5218667,0.49057496,0.91718143,0.865037,0.8149633,0.6747889,0.9905254,0.79413795,0.16199565,0.7811723,0.7848313,0.13555285,0.35874355,0.29274315,AH17B037
0.22383289,0.78939915,0.51294065,0.48515418,0.9048198,0.85432225,0.80256027,0.6678876,0.9780571,0.78392875,0.16112906,0.77220184,0.7727455,0.13407296,0.3503177,0.28885558,AH19E033
0.22705685,0.7953777,0.5188548,0.48825863,0.912417,0.8606114,0.8090798,0.6721394,0.98572356,0.78982776,0.16134909,0.77722174,0.78030884,0.13495119,0.3551885,0.29121882,AH21K014
0.22512001,0.7905692,0.51502424,0.4852424,0.9068734,0.855753,0.8043138,0.66771525,0.98027474,0.78466594,0.16075757,0.77301055,0.7751908,0.13469778,0.35274822,0.29003814,CPO467
0.22826296,0.7994107,0.5213921,0.49023944,0.9164481,0.86414605,0.81364715,0.67476666,0.9896493,0.7940506,0.16162716,0.78090006,0.7840197,0.13598207,0.3577443,0.2922026,AH17E046
0.22690797,0.79871666,0.51981467,0.49009746,0.9147188,0.8639583,0.8130296,0.6748536,0.9880674,0.7934698,0.16184603,0.7804525,0.78184944,0.13572422,0.3562713,0.2915257,AH17D001
0.22857565,0.80003446,0.52167517,0.4904932,0.9172912,0.8656198,0.8146673,0.6749212,0.9911777,0.79420173,0.16199106,0.7819754,0.78505766,0.13611588,0.35862216,0.29319757,AH17B071
0.22785668,0.8013882,0.52194625,0.491665,0.9180394,0.8667278,0.81610006,0.6770777,0.9915892,0.79634476,0.1621092,0.78314877,0.78505343,0.13679512,0.3580153,0.29227218,AH20D042
0.22562233,0.79340297,0.5166288,0.4872575,0.9096664,0.8589691,0.8075894,0.67044735,0.9831791,0.78770375,0.1612632,0.7757307,0.77752376,0.13483475,0.35363758,0.29088253,AH21H046
0.22435278,0.7910543,0.51418436,0.48648512,0.9067339,0.85638803,0.8049166,0.6687914,0.97951895,0.7853191,0.1610725,0.7734065,0.7743261,0.1343821,0.35120752,0.28953817,AH21D064
0.22583456,0.7953497,0.51740885,0.48888966,0.9114361,0.86080265,0.809547,0.6725468,0.9844861,0.78990465,0.16138598,0.7775635,0.77875197,0.13510646,0.35387826,0.29066208,AH17A051
0.2225699,0.7859638,0.5103849,0.48367342,0.90066296,0.8506957,0.79964215,0.6636835,0.97287065,0.780057,0.16017143,0.76800793,0.76863813,0.13351394,0.34872174,0.28776234,AH21D050
0.22992194,0.80330455,0.5241409,0.49211136,0.92128545,0.8687879,0.8175426,0.6779947,0.9949824,0.79727477,0.16230848,0.78552413,0.78872365,0.13688318,0.3601719,0.29406548,CPO469
0.22500053,0.79235923,0.51480716,0.48788515,0.9081248,0.8587439,0.8080469,0.6688518,0.98262244,0.7865188,0.16158354,0.7765995,0.7770839,0.13572833,0.35313207,0.2915021,AH17E004
0.21890096,0.7711249,0.50130457,0.47505513,0.8859704,0.8353642,0.78288835,0.65245825,0.9577336,0.7646567,0.15901212,0.7544863,0.7558986,0.12923387,0.34100398,0.28494865,CPO085
0.22713988,0.79674536,0.5189887,0.48950934,0.91374755,0.8627074,0.81353116,0.67038935,0.98920184,0.7905426,0.16213061,0.7802493,0.78267026,0.13644427,0.35807157,0.29383022,AH17E027
0.22518751,0.79075456,0.5151275,0.4872729,0.90746593,0.8573811,0.80766034,0.66671324,0.9821742,0.7853767,0.16160722,0.77540904,0.7766359,0.13492158,0.35377923,0.29191133,AH16L013
0.22573648,0.79038876,0.5151542,0.48705378,0.907522,0.85718644,0.80775326,0.66639775,0.98368084,0.7841103,0.16211452,0.7757806,0.7779483,0.13400412,0.35358304,0.29376018,AH17D097
0.22623008,0.7911416,0.51537097,0.48464385,0.9090759,0.8567634,0.8063904,0.66540444,0.98341227,0.7825425,0.1612733,0.7744239,0.7772088,0.1340596,0.35529405,0.29388067,CPO570
0.22581223,0.7891922,0.5150348,0.4851197,0.905767,0.855181,0.8061997,0.66525155,0.9820836,0.78249496,0.16132754,0.77363026,0.7766757,0.13387865,0.3548312,0.29301286,AH17E178
0.22527005,0.7886418,0.51447666,0.48639107,0.90556425,0.85584086,0.8062434,0.6649409,0.9819759,0.7831233,0.16183622,0.7743972,0.7767573,0.13498354,0.35400933,0.2926293,AH19I023
0.22738352,0.799063,0.5202003,0.49036482,0.9153347,0.86454093,0.8138947,0.6742795,0.9895642,0.7934896,0.1618166,0.7815097,0.7831452,0.13654251,0.35760105,0.29244286,AH17E020
0.22505176,0.7921704,0.51543933,0.48724,0.9082337,0.8584409,0.8069319,0.66940427,0.9821785,0.78648794,0.16140004,0.775788,0.77676624,0.13529062,0.3526633,0.29089502,AH21E081
0.22875145,0.7993459,0.52145606,0.49104148,0.91727287,0.8645983,0.8128184,0.67564386,0.99037737,0.7935028,0.16196312,0.7817834,0.7849131,0.13530003,0.35714844,0.2925985,AH18L006
0.22719337,0.7979419,0.51936084,0.49054947,0.9145671,0.8643658,0.8133053,0.674048,0.9885363,0.7924272,0.16200057,0.7812291,0.7827258,0.13643049,0.356379,0.29225552,AH17A066
0.22596511,0.7932986,0.51619285,0.48739916,0.9098339,0.85919106,0.80821234,0.66936326,0.9840939,0.78730255,0.16131188,0.77697134,0.7784705,0.13575798,0.35449478,0.2917893,CPO523
0.21904756,0.770173,0.5008434,0.47461596,0.884342,0.83441985,0.7848972,0.649798,0.95826787,0.76367885,0.15887758,0.75457036,0.7567689,0.1313027,0.3430146,0.28543797,AH17A076
0.21984918,0.76912934,0.50146216,0.47436804,0.88389,0.8335742,0.784057,0.6484031,0.9583756,0.761736,0.15886353,0.7538233,0.7568437,0.12982444,0.34375966,0.2866936,AH19H075
0.21515961,0.7592281,0.49315596,0.46789116,0.8721426,0.8223986,0.77154756,0.64190173,0.9439713,0.75278294,0.15750167,0.74306256,0.74426246,0.1279984,0.33548895,0.2809234,AH17B047
